-0.5,-0.5,0.5,-1.5,-0.62174,-0.71778,0.62526,-1.4717
-1.5,0.5,-1.5,1.5,-1.681,0.35714,-1.4389,1.5324
-1.5,-0.5,1.5,-1.5,-1.6007,-0.53926,1.4398,-1.4084
-1.5,-0.5,0.5,-1.5,-1.431,-0.5365,0.51114,-1.579
-0.5,-0.5,-1.5,-0.5,-0.63807,-0.50965,-1.4454,-0.39618
-1.5,-1.5,-1.5,1.5,-1.5335,-1.4143,-1.4191,1.6033
1.5,1.5,-1.5,1.5,1.5067,1.4883,-1.6134,1.5373
-1.5,0.5,1.5,0.5,-1.3028,0.38559,1.5242,0.52406
0.5,0.5,0.5,-0.5,0.40095,0.38248,0.37461,-0.50874
0.5,-0.5,1.5,0.5,0.41759,-0.37174,1.2876,0.5647
-0.5,-1.5,-1.5,-0.5,-0.54634,-1.7208,-1.584,-0.62254
0.5,-0.5,1.5,-1.5,0.44748,-0.61098,1.3937,-1.3717
1.5,0.5,-0.5,0.5,1.4114,0.64426,-0.57487,0.36603
-1.5,-1.5,-1.5,-0.5,-1.576,-1.3944,-1.5497,-0.60588
-0.5,-1.5,0.5,-0.5,-0.68719,-1.6603,0.42926,-0.53043
-0.5,-1.5,1.5,-1.5,-0.59521,-1.5723,1.294,-1.6515
-0.5,-1.5,1.5,-1.5,-0.58282,-1.4249,1.2666,-1.5737
0.5,0.5,1.5,0.5,0.50351,0.46084,1.3455,0.62039
0.5,-0.5,0.5,1.5,0.48505,-0.59724,0.35359,1.4457
-1.5,0.5,0.5,0.5,-1.6141,0.31454,0.38344,0.49517
1.5,0.5,1.5,1.5,1.3772,0.62422,1.3923,1.4476
-1.5,0.5,-0.5,1.5,-1.56,0.39642,-0.63203,1.5752
0.5,1.5,-1.5,-0.5,0.57654,1.3561,-1.5605,-0.53304
0.5,-1.5,1.5,-1.5,0.33232,-1.6211,1.3744,-1.5554
-0.5,1.5,1.5,1.5,-0.68064,1.369,1.5241,1.4871
1.5,-1.5,0.5,-1.5,1.4013,-1.4912,0.43949,-1.4036
0.5,1.5,0.5,-0.5,0.35024,1.4392,0.31574,-0.52766
-1.5,0.5,1.5,-0.5,-1.6553,0.3032,1.3802,-0.46678
1.5,1.5,1.5,-0.5,1.355,1.4705,1.5002,-0.63558
-1.5,-1.5,1.5,0.5,-1.5107,-1.5372,1.5497,0.39252
-1.5,0.5,1.5,1.5,-1.69,0.58668,1.3931,1.4106
0.5,-0.5,-1.5,-1.5,0.39776,-0.46833,-1.4737,-1.5571
0.5,0.5,-0.5,-1.5,0.42678,0.4462,-0.47272,-1.5603
0.5,-1.5,-1.5,1.5,0.53716,-1.5896,-1.4286,1.5072
-1.5,0.5,0.5,1.5,-1.494,0.33818,0.39589,1.3451
1.5,1.5,-1.5,1.5,1.5046,1.4676,-1.4722,1.5154
1.5,-0.5,1.5,0.5,1.5607,-0.55239,1.6013,0.43083
-0.5,1.5,1.5,1.5,-0.67131,1.5733,1.6134,1.4915
